route_long_name,end_date,route_type,route_text_color,agency_id,route_id,route_color,route_desc,directions,route_url,route_short_name,start_date,direction_id,direction_headsign,direction_name
(M) Vespucio Norte - Mapocho,2019-12-31,3,FFFFFF,TS,B27,ED1C24,,"[{'direction_id': 1, 'route_id': 'B27', 'direction_headsign': '(M) Vespucio Norte', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'B27', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}]",,B27,2019-07-06,0,Mapocho,Outbound
Rigoberto Jara - Plaza Italia,2019-12-31,3,FFFFFF,TS,315e,00A77E,,"[{'direction_id': 1, 'route_id': '315e', 'direction_headsign': 'Rigoberto Jara', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '315e', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}]",,315e,2019-07-06,1,Rigoberto Jara,Inbound
Rigoberto Jara - Plaza Italia,2019-12-31,3,FFFFFF,TS,315e,00A77E,,"[{'direction_id': 1, 'route_id': '315e', 'direction_headsign': 'Rigoberto Jara', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '315e', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}]",,315e,2019-07-06,0,Pza. Italia,Outbound
Lo Marcoleta - Plaza Italia,2019-12-31,3,FFFFFF,TS,314,00A77E,,"[{'direction_id': 0, 'route_id': '314', 'direction_headsign': 'Pza. Italia-Lo Marcoleta', 'direction_name': 'Outbound'}]",,314,2019-07-06,0,Pza. Italia-Lo Marcoleta,Outbound
Enea - San Luis De Macul,2019-12-31,3,FFFFFF,TS,514,00929E,,"[{'direction_id': 1, 'route_id': '514', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '514', 'direction_headsign': 'San Luis de Macul', 'direction_name': 'Outbound'}]",,514,2019-07-06,1,Enea,Inbound
Enea - San Luis De Macul,2019-12-31,3,FFFFFF,TS,514,00929E,,"[{'direction_id': 1, 'route_id': '514', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '514', 'direction_headsign': 'San Luis de Macul', 'direction_name': 'Outbound'}]",,514,2019-07-06,0,San Luis de Macul,Outbound
Enea - Av. Grecia,2019-12-31,3,FFFFFF,TS,507,00929E,,"[{'direction_id': 1, 'route_id': '507', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '507', 'direction_headsign': 'Av. Grecia', 'direction_name': 'Outbound'}]",,507,2019-07-06,1,Enea,Inbound
Enea - Av. Grecia,2019-12-31,3,FFFFFF,TS,507,00929E,,"[{'direction_id': 1, 'route_id': '507', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '507', 'direction_headsign': 'Av. Grecia', 'direction_name': 'Outbound'}]",,507,2019-07-06,0,Av. Grecia,Outbound
Mapocho - Lo Espejo,2019-12-31,3,FFFFFF,TS,119,00A77E,,"[{'direction_id': 0, 'route_id': '119', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '119', 'direction_headsign': 'Mapocho', 'direction_name': 'Inbound'}]",,119,2019-07-06,0,Lo Espejo,Outbound
Mapocho - Lo Espejo,2019-12-31,3,FFFFFF,TS,119,00A77E,,"[{'direction_id': 0, 'route_id': '119', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '119', 'direction_headsign': 'Mapocho', 'direction_name': 'Inbound'}]",,119,2019-07-06,1,Mapocho,Inbound
Cerro Navia - Peñalolen,2019-12-31,3,FFFFFF,TS,511,00929E,,"[{'direction_id': 0, 'route_id': '511', 'direction_headsign': 'Peñalolén', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '511', 'direction_headsign': 'Cerro Navia', 'direction_name': 'Inbound'}]",,511,2019-07-06,0,Peñalolén,Outbound
Cerro Navia - Peñalolen,2019-12-31,3,FFFFFF,TS,511,00929E,,"[{'direction_id': 0, 'route_id': '511', 'direction_headsign': 'Peñalolén', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '511', 'direction_headsign': 'Cerro Navia', 'direction_name': 'Inbound'}]",,511,2019-07-06,1,Cerro Navia,Inbound
(M) Ñuble  - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,H07,00A77E,,"[{'direction_id': 1, 'route_id': 'H07', 'direction_headsign': '(M) Ñuble', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H07', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,H07,2019-07-06,1,(M) Ñuble,Inbound
(M) Ñuble  - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,H07,00A77E,,"[{'direction_id': 1, 'route_id': 'H07', 'direction_headsign': '(M) Ñuble', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H07', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,H07,2019-07-06,0,(M) Lo Ovalle,Outbound
San Daniel - Parque De Los Reyes,2019-12-31,3,FFFFFF,TS,J10,00929E,,"[{'direction_id': 0, 'route_id': 'J10', 'direction_headsign': 'Pque. de los Reyes', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J10', 'direction_headsign': 'San Daniel', 'direction_name': 'Inbound'}]",,J10,2019-07-06,0,Pque. de los Reyes,Outbound
San Daniel - Parque De Los Reyes,2019-12-31,3,FFFFFF,TS,J10,00929E,,"[{'direction_id': 0, 'route_id': 'J10', 'direction_headsign': 'Pque. de los Reyes', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J10', 'direction_headsign': 'San Daniel', 'direction_name': 'Inbound'}]",,J10,2019-07-06,1,San Daniel,Inbound
Renca - Centro,2019-12-31,3,FFFFFF,TS,B30N,ED1C24,,"[{'direction_id': 0, 'route_id': 'B30N', 'direction_headsign': 'Centro', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'B30N', 'direction_headsign': 'Renca', 'direction_name': 'Inbound'}]",,B30N,2019-07-06,0,Centro,Outbound
Renca - Centro,2019-12-31,3,FFFFFF,TS,B30N,ED1C24,,"[{'direction_id': 0, 'route_id': 'B30N', 'direction_headsign': 'Centro', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'B30N', 'direction_headsign': 'Renca', 'direction_name': 'Inbound'}]",,B30N,2019-07-06,1,Renca,Inbound
Pudahuel Sur- Las Parcelas,2019-12-31,3,FFFFFF,TS,516,00929E,,"[{'direction_id': 0, 'route_id': '516', 'direction_headsign': 'Las Parcelas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '516', 'direction_headsign': 'Pudahuel Sur', 'direction_name': 'Inbound'}]",,516,2019-07-06,0,Las Parcelas,Outbound
Pudahuel Sur- Las Parcelas,2019-12-31,3,FFFFFF,TS,516,00929E,,"[{'direction_id': 0, 'route_id': '516', 'direction_headsign': 'Las Parcelas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '516', 'direction_headsign': 'Pudahuel Sur', 'direction_name': 'Inbound'}]",,516,2019-07-06,1,Pudahuel Sur,Inbound
Pudahuel Sur - (M) U. De Chile,2019-12-31,3,FFFFFF,TS,424,00929E,,"[{'direction_id': 0, 'route_id': '424', 'direction_headsign': '(M) U de Chile', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '424', 'direction_headsign': 'Pudahuel Sur', 'direction_name': 'Inbound'}]",,424,2019-07-06,0,(M) U de Chile,Outbound
Pudahuel Sur - (M) U. De Chile,2019-12-31,3,FFFFFF,TS,424,00929E,,"[{'direction_id': 0, 'route_id': '424', 'direction_headsign': '(M) U de Chile', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '424', 'direction_headsign': 'Pudahuel Sur', 'direction_name': 'Inbound'}]",,424,2019-07-06,1,Pudahuel Sur,Inbound
El Tranque - Colon,2019-12-31,3,FFFFFF,TS,541N,00929E,,"[{'direction_id': 0, 'route_id': '541N', 'direction_headsign': 'Colón', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '541N', 'direction_headsign': 'El Tranque', 'direction_name': 'Inbound'}]",,541N,2019-07-06,0,Colón,Outbound
El Tranque - Colon,2019-12-31,3,FFFFFF,TS,541N,00929E,,"[{'direction_id': 0, 'route_id': '541N', 'direction_headsign': 'Colón', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '541N', 'direction_headsign': 'El Tranque', 'direction_name': 'Inbound'}]",,541N,2019-07-06,1,El Tranque,Inbound
Av. La Estrella  - Vital Apoquindo,2019-12-31,3,FFFFFF,TS,503,00929E,,"[{'direction_id': 0, 'route_id': '503', 'direction_headsign': 'Vital Apoquindo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '503', 'direction_headsign': 'Av. La Estrella', 'direction_name': 'Inbound'}]",,503,2019-07-06,0,Vital Apoquindo,Outbound
Av. La Estrella  - Vital Apoquindo,2019-12-31,3,FFFFFF,TS,503,00929E,,"[{'direction_id': 0, 'route_id': '503', 'direction_headsign': 'Vital Apoquindo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '503', 'direction_headsign': 'Av. La Estrella', 'direction_name': 'Inbound'}]",,503,2019-07-06,1,Av. La Estrella,Inbound
Mapocho - Plaza San Enrique,2019-12-31,3,000000,TS,409,F58220,,"[{'direction_id': 1, 'route_id': '409', 'direction_headsign': 'Mapocho', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '409', 'direction_headsign': 'Pza. San Enrique', 'direction_name': 'Outbound'}]",,409,2019-07-06,1,Mapocho,Inbound
Mapocho - Plaza San Enrique,2019-12-31,3,000000,TS,409,F58220,,"[{'direction_id': 1, 'route_id': '409', 'direction_headsign': 'Mapocho', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '409', 'direction_headsign': 'Pza. San Enrique', 'direction_name': 'Outbound'}]",,409,2019-07-06,0,Pza. San Enrique,Outbound
Pobl. Teniente Merino - La Reina,2019-12-31,3,000000,TS,422,F58220,,"[{'direction_id': 1, 'route_id': '422', 'direction_headsign': 'Pob. Tte. Merino', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '422', 'direction_headsign': 'La Reina', 'direction_name': 'Outbound'}]",,422,2019-07-06,1,Pob. Tte. Merino,Inbound
Pobl. Teniente Merino - La Reina,2019-12-31,3,000000,TS,422,F58220,,"[{'direction_id': 1, 'route_id': '422', 'direction_headsign': 'Pob. Tte. Merino', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '422', 'direction_headsign': 'La Reina', 'direction_name': 'Outbound'}]",,422,2019-07-06,0,La Reina,Outbound
Alameda - Av.Grecia,2019-12-31,3,FFFFFF,TS,519,00929E,,"[{'direction_id': 1, 'route_id': '519', 'direction_headsign': 'Alameda', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '519', 'direction_headsign': 'Av. Grecia', 'direction_name': 'Outbound'}]",,519,2019-07-06,1,Alameda,Inbound
Alameda - Av.Grecia,2019-12-31,3,FFFFFF,TS,519,00929E,,"[{'direction_id': 1, 'route_id': '519', 'direction_headsign': 'Alameda', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '519', 'direction_headsign': 'Av. Grecia', 'direction_name': 'Outbound'}]",,519,2019-07-06,0,Av. Grecia,Outbound
(M) Estación Central - Costanera Sur,2019-12-31,3,FFFFFF,TS,J13,00929E,,"[{'direction_id': 0, 'route_id': 'J13', 'direction_headsign': 'Costanera Sur', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J13', 'direction_headsign': '(M) Est. Central', 'direction_name': 'Inbound'}]",,J13,2019-07-06,0,Costanera Sur,Outbound
(M) Estación Central - Costanera Sur,2019-12-31,3,FFFFFF,TS,J13,00929E,,"[{'direction_id': 0, 'route_id': 'J13', 'direction_headsign': 'Costanera Sur', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J13', 'direction_headsign': '(M) Est. Central', 'direction_name': 'Inbound'}]",,J13,2019-07-06,1,(M) Est. Central,Inbound
Pudahuel - La Dehesa,2019-12-31,3,000000,TS,426,F58220,,"[{'direction_id': 0, 'route_id': '426', 'direction_headsign': 'La Dehesa', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '426', 'direction_headsign': 'Pudahuel', 'direction_name': 'Inbound'}]",,426,2019-07-06,0,La Dehesa,Outbound
Pudahuel - La Dehesa,2019-12-31,3,000000,TS,426,F58220,,"[{'direction_id': 0, 'route_id': '426', 'direction_headsign': 'La Dehesa', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '426', 'direction_headsign': 'Pudahuel', 'direction_name': 'Inbound'}]",,426,2019-07-06,1,Pudahuel,Inbound
El Montijo - Jose Arrieta,2019-12-31,3,FFFFFF,TS,513,00929E,,"[{'direction_id': 1, 'route_id': '513', 'direction_headsign': 'El Montijo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '513', 'direction_headsign': 'José Arrieta', 'direction_name': 'Outbound'}]",,513,2019-07-06,1,El Montijo,Inbound
El Montijo - Jose Arrieta,2019-12-31,3,FFFFFF,TS,513,00929E,,"[{'direction_id': 1, 'route_id': '513', 'direction_headsign': 'El Montijo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '513', 'direction_headsign': 'José Arrieta', 'direction_name': 'Outbound'}]",,513,2019-07-06,0,José Arrieta,Outbound
Miraflores - Mapocho,2019-12-31,3,FFFFFF,TS,B20,ED1C24,,"[{'direction_id': 1, 'route_id': 'B20', 'direction_headsign': 'Pob. Miraflores', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'B20', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}]",,B20,2019-07-06,1,Pob. Miraflores,Inbound
Miraflores - Mapocho,2019-12-31,3,FFFFFF,TS,B20,ED1C24,,"[{'direction_id': 1, 'route_id': 'B20', 'direction_headsign': 'Pob. Miraflores', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'B20', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}]",,B20,2019-07-06,0,Mapocho,Outbound
Enea- Av. Las Torres,2019-12-31,3,FFFFFF,TS,508,00929E,,"[{'direction_id': 1, 'route_id': '508', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '508', 'direction_headsign': 'Av. Las Torres', 'direction_name': 'Outbound'}]",,508,2019-07-06,1,Enea,Inbound
Enea- Av. Las Torres,2019-12-31,3,FFFFFF,TS,508,00929E,,"[{'direction_id': 1, 'route_id': '508', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '508', 'direction_headsign': 'Av. Las Torres', 'direction_name': 'Outbound'}]",,508,2019-07-06,0,Av. Las Torres,Outbound
Costanera Sur - (M) Ula,2019-12-31,3,FFFFFF,TS,J05,00929E,,"[{'direction_id': 0, 'route_id': 'J05', 'direction_headsign': 'Costanera Sur - Av. España', 'direction_name': 'Outbound'}]",,J05,2019-07-06,0,Costanera Sur - Av. España,Outbound
Centro-San Luis De Macul,2019-12-31,3,FFFFFF,TS,515N,00929E,,"[{'direction_id': 1, 'route_id': '515N', 'direction_headsign': 'Centro', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '515N', 'direction_headsign': 'San Luis de Macul', 'direction_name': 'Outbound'}]",,515N,2019-07-06,1,Centro,Inbound
Centro-San Luis De Macul,2019-12-31,3,FFFFFF,TS,515N,00929E,,"[{'direction_id': 1, 'route_id': '515N', 'direction_headsign': 'Centro', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '515N', 'direction_headsign': 'San Luis de Macul', 'direction_name': 'Outbound'}]",,515N,2019-07-06,0,San Luis de Macul,Outbound
Pobl. Las Turbinas - Av. Matta,2019-12-31,3,FFFFFF,TS,H06,00A77E,,"[{'direction_id': 1, 'route_id': 'H06', 'direction_headsign': 'Pob. Las Turbinas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H06', 'direction_headsign': 'Av. Matta', 'direction_name': 'Outbound'}]",,H06,2019-07-06,1,Pob. Las Turbinas,Inbound
Pobl. Las Turbinas - Av. Matta,2019-12-31,3,FFFFFF,TS,H06,00A77E,,"[{'direction_id': 1, 'route_id': 'H06', 'direction_headsign': 'Pob. Las Turbinas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H06', 'direction_headsign': 'Av. Matta', 'direction_name': 'Outbound'}]",,H06,2019-07-06,0,Av. Matta,Outbound
Santiago - San Bernardo,2019-12-31,3,FFFFFF,TS,271,0951BC,,"[{'direction_id': 0, 'route_id': '271', 'direction_headsign': 'San Bernardo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '271', 'direction_headsign': 'Santiago', 'direction_name': 'Inbound'}]",,271,2019-07-08,0,San Bernardo,Outbound
Santiago - San Bernardo,2019-12-31,3,FFFFFF,TS,271,0951BC,,"[{'direction_id': 0, 'route_id': '271', 'direction_headsign': 'San Bernardo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '271', 'direction_headsign': 'Santiago', 'direction_name': 'Inbound'}]",,271,2019-07-08,1,Santiago,Inbound
Lo Espejo - (M) Franklin,2019-12-31,3,FFFFFF,TS,H12,00A77E,,"[{'direction_id': 1, 'route_id': 'H12', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H12', 'direction_headsign': '(M) Franklin', 'direction_name': 'Outbound'}]",,H12,2019-07-06,1,Lo Espejo,Inbound
Lo Espejo - (M) Franklin,2019-12-31,3,FFFFFF,TS,H12,00A77E,,"[{'direction_id': 1, 'route_id': 'H12', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H12', 'direction_headsign': '(M) Franklin', 'direction_name': 'Outbound'}]",,H12,2019-07-06,0,(M) Franklin,Outbound
Santa Olga - Los Libertadores,2019-12-31,3,FFFFFF,TS,214,0951BC,,"[{'direction_id': 0, 'route_id': '214', 'direction_headsign': 'Los Libertadores', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '214', 'direction_headsign': 'Santa Olga', 'direction_name': 'Inbound'}]",,214,2019-07-06,0,Los Libertadores,Outbound
Santa Olga - Los Libertadores,2019-12-31,3,FFFFFF,TS,214,0951BC,,"[{'direction_id': 0, 'route_id': '214', 'direction_headsign': 'Los Libertadores', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '214', 'direction_headsign': 'Santa Olga', 'direction_name': 'Inbound'}]",,214,2019-07-06,1,Santa Olga,Inbound
Mall Florida Center - (M) Franklin,2019-12-31,3,FFFFFF,TS,H14,00A77E,,"[{'direction_id': 1, 'route_id': 'H14', 'direction_headsign': 'Mall Florida Center', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H14', 'direction_headsign': '(M) Franklin', 'direction_name': 'Outbound'}]",,H14,2019-07-06,1,Mall Florida Center,Inbound
Mall Florida Center - (M) Franklin,2019-12-31,3,FFFFFF,TS,H14,00A77E,,"[{'direction_id': 1, 'route_id': 'H14', 'direction_headsign': 'Mall Florida Center', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H14', 'direction_headsign': '(M) Franklin', 'direction_name': 'Outbound'}]",,H14,2019-07-06,0,(M) Franklin,Outbound
(M) Santa Ana - San Bernardo,2019-12-31,3,FFFFFF,TS,201e,0951BC,,"[{'direction_id': 0, 'route_id': '201e', 'direction_headsign': 'San Bernardo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '201e', 'direction_headsign': '(M) Santa Ana', 'direction_name': 'Inbound'}]",,201e,2019-07-06,0,San Bernardo,Outbound
(M) Santa Ana - San Bernardo,2019-12-31,3,FFFFFF,TS,201e,0951BC,,"[{'direction_id': 0, 'route_id': '201e', 'direction_headsign': 'San Bernardo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '201e', 'direction_headsign': '(M) Santa Ana', 'direction_name': 'Inbound'}]",,201e,2019-07-06,1,(M) Santa Ana,Inbound
Lo Espejo - Alameda,2019-12-31,3,FFFFFF,TS,345,00A77E,,"[{'direction_id': 1, 'route_id': '345', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '345', 'direction_headsign': 'Alameda', 'direction_name': 'Outbound'}]",,345,2019-07-06,1,Lo Espejo,Inbound
Lo Espejo - Alameda,2019-12-31,3,FFFFFF,TS,345,00A77E,,"[{'direction_id': 1, 'route_id': '345', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '345', 'direction_headsign': 'Alameda', 'direction_name': 'Outbound'}]",,345,2019-07-06,0,Alameda,Outbound
Huamachuco - (M) Estación Central,2019-12-31,3,FFFFFF,TS,B28,ED1C24,,"[{'direction_id': 0, 'route_id': 'B28', 'direction_headsign': 'Huamachuco - (M) Estación Central', 'direction_name': 'Outbound'}]",,B28,2019-07-06,0,Huamachuco - (M) Estación Central,Outbound
Enea - (M) Ula,2019-12-31,3,FFFFFF,TS,J02,00929E,,"[{'direction_id': 0, 'route_id': 'J02', 'direction_headsign': 'Av. España-Enea', 'direction_name': 'Outbound'}]",,J02,2019-07-06,0,Av. España-Enea,Outbound
Lo Marcoleta - Mapocho,2019-12-31,3,FFFFFF,TS,308,00A77E,,"[{'direction_id': 0, 'route_id': '308', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '308', 'direction_headsign': 'Lo Marcoleta', 'direction_name': 'Inbound'}]",,308,2019-07-06,0,Mapocho,Outbound
Lo Marcoleta - Mapocho,2019-12-31,3,FFFFFF,TS,308,00A77E,,"[{'direction_id': 0, 'route_id': '308', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '308', 'direction_headsign': 'Lo Marcoleta', 'direction_name': 'Inbound'}]",,308,2019-07-06,1,Lo Marcoleta,Inbound
El Salto - Mapocho,2019-12-31,3,FFFFFF,TS,B14,ED1C24,,"[{'direction_id': 1, 'route_id': 'B14', 'direction_headsign': 'El Salto', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'B14', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}]",,B14,2019-07-06,1,El Salto,Inbound
El Salto - Mapocho,2019-12-31,3,FFFFFF,TS,B14,ED1C24,,"[{'direction_id': 1, 'route_id': 'B14', 'direction_headsign': 'El Salto', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'B14', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}]",,B14,2019-07-06,0,Mapocho,Outbound
Ciudad Empresarial - Av. Departamental,2019-12-31,3,000000,TS,107,F58220,,"[{'direction_id': 0, 'route_id': '107', 'direction_headsign': 'Av. Departamental', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '107', 'direction_headsign': 'C. Empresarial', 'direction_name': 'Inbound'}]",,107,2019-07-06,0,Av. Departamental,Outbound
